ID,F_BUS,T_BUS,QF,QF1,QT1,QT,QSF,QST,TAP,TYPE
E1,2,1,11.006364608539974,12.204741639314168,11.882927920593634,13.041199670593635,1.1983770307741952,1.1582717500000002,1.0,E
E2,3,1,16.884898089771923,17.39150547512049,16.56949188890127,17.06289741390127,0.5066073853485673,0.49340552500000007,1.0,E
E3,5,4,27.492803521506147,27.598220708828116,26.687366990350156,26.791947410350158,0.10541718732196782,0.10458041999999997,1.0,E
E4,5,3,17.28351754424367,18.709159506121708,13.15915183024756,14.48887916332513,1.425641961878041,1.3297273330775707,1.0,E
E5,5,6,4.10644522148858,4.822278122065371,0.5999092541722972,1.2987205541722973,0.715832900576791,0.6988113,1.0,E
E6,7,6,4.505181803353474,4.7743434624538015,4.501985786685274,4.771513286685273,0.2691616591003281,0.2695275,1.0,E
E7,9,8,24.428906210133693,87.62302023665575,29.87755286482694,89.73362536482692,63.19411402652205,59.85607249999998,1.0,E
E8,8,5,124.72682875757451,124.72682875757451,34.745758149350685,92.00767639438378,0.0,57.261918245033094,0.985,E
E9,9,10,-24.428906210134492,42.46331431707903,-16.76159840886465,51.042151591135344,66.89222052721352,67.80375,1.0,E
E10,11,4,1.349060935447799,2.1971900521981818,-0.6528083242988447,0.21769917170115505,0.8481291167503828,0.8705074959999998,1.0,E
E11,5,11,2.965981603531598,3.8384343252724555,-0.22268678441906342,0.6205903350959052,0.8724527217408575,0.8432771195149686,1.0,E
E12,12,11,35.13063540358064,35.37664050358064,34.89317293777114,35.13674319898893,0.24600510000000017,0.24357026121778733,1.0,E
E13,12,2,19.424046839898597,20.1944054398986,19.26469189500588,20.006364608540146,0.7703586000000006,0.7416727135342659,1.0,E
E14,12,3,8.857319642862054,10.846922642862054,10.495070696765554,12.39601892644687,1.9896030000000013,1.9009482296813156,1.0,E
E15,12,7,5.756327958689638,6.1846316586896375,6.077459457801633,6.505181803353791,0.42830370000000023,0.4277223455521577,1.0,E
E16,11,13,11.40827259863619,12.318507279999872,11.276910273809863,12.156387357866615,0.910234681363683,0.8794770840567524,1.0,E
E17,12,14,2.622998261980789,3.5129290619807896,3.2620733481021613,4.140519130341962,0.8899308000000005,0.8784457822398012,1.0,E
E18,13,15,-3.8436126421336154,-0.905146563845916,-0.9088201813649821,2.0399604186350158,2.9384660782876995,2.948780599999998,1.0,E
E19,14,15,3.1405191303424997,5.568821898428293,5.470111639114524,7.831770639114522,2.428302768085794,2.361658999999998,1.0,E
E20,12,16,4.303156629177712,5.351863629177712,5.27952654769188,6.315344352934953,1.0487070000000007,1.035817805243073,1.0,E
E21,17,15,25.219606962666973,27.417853596563972,22.179717986663427,24.268515986663424,2.1982466338970013,2.088797999999999,1.0,E
E22,16,17,-3.6846556470650995,-1.4290897720965385,-2.0033385253306246,0.3038302390747871,2.255565874968561,2.3071687644054117,1.0,E
E23,17,18,24.763029531085294,25.40567010108491,21.790426136144347,22.404853257144346,0.6426405699996189,0.6144271210000002,1.0,E
E24,18,19,16.83117712136276,17.37175938036276,17.0188348546618,17.5472633786618,0.540582259,0.5284285239999997,1.0,E
E25,19,20,5.166548270852274,6.545459830852273,6.348591768753578,7.713019455339626,1.3789115599999995,1.3644276865860478,1.0,E
E26,15,19,15.719205039165725,16.194359539165724,16.028916304127847,16.496265524127846,0.4751544999999996,0.4673492199999999,1.0,E
E27,20,21,4.713019455339557,5.702000597294545,4.9099564909718705,5.90057242318173,0.9889811419549878,0.9906159322098599,1.0,E
E28,22,21,1.7578578016759951,2.9128253067277865,0.9712260984683052,2.099427576818423,1.1549675050517914,1.128201478350118,1.0,E
E29,23,22,7.685716204638984,9.703572836965375,4.861081899070491,6.757857801675872,2.0178566323263905,1.896775902605381,1.0,E
E30,23,24,10.418756990631978,12.906114918598668,12.79027999360565,15.24059935360565,2.487357927966689,2.4503193600000004,1.0,E
E31,25,23,38.62641593988913,43.38921593988913,21.843263933500406,26.15868009768358,4.7628,4.315416164183172,1.0,E
E32,26,25,21.584616501392308,21.584616501392308,-101.61558926899045,18.639646333104015,0.0,120.25523560209446,0.96,E
E33,25,27,30.05648721858002,39.78053721858002,6.985673633931871,15.250225313931868,9.72405,8.264551679999997,1.0,E
E34,27,28,-0.5920582329168228,0.41992768708317707,-0.5664380655647622,0.43214420890818617,1.0119859199999999,0.9985822744729483,1.0,E
E35,29,28,4.643944799774887,5.748009788730507,5.467566062737499,6.567855791091952,1.1040649889556204,1.1002897283544524,1.0,E
E36,30,17,92.9695148436987,92.9695148436987,-36.23487883869639,70.10115922402832,0.0,106.33603806272471,0.96,E
E37,8,30,28.14524052550761,54.6220230255076,50.471869335469194,75.42349447214981,26.476782499999995,24.951625136680615,1.0,E
E38,26,30,-11.459892951199013,35.31232204880098,-7.505937762730184,36.572030377553865,46.77221499999999,44.07796814028405,1.0,E
E39,17,31,11.521753825762811,13.497205192710792,12.865491392977495,14.730993947977494,1.975451366947981,1.8655025549999993,1.0,E
E40,31,29,7.920452179661322,8.308514114661323,8.258913732198401,8.643944799775362,0.3880619349999999,0.38503106757696004,1.0,E
E41,23,32,5.054206902412234,10.912983708647026,0.7964961362743299,6.235515321274329,5.858776806234792,5.439019184999999,1.0,E
E42,31,32,12.396556190926109,13.570092885926108,12.43707954430824,13.60092763930824,1.1735366949999997,1.1638480949999999,1.0,E
E43,27,32,1.7642481524494995,2.6666022644494993,2.534429534174592,3.427485881174592,0.9023541119999997,0.8930563469999998,1.0,E
E44,33,15,1.4921961442252094,2.9977089746509886,2.91588626565364,4.418503565653639,1.505512830425779,1.502617299999999,1.0,E
E45,34,19,4.5965645411445255,7.656253501144526,7.472787860508751,10.39719090050875,3.059688960000001,2.924403039999999,1.0,E
E46,35,36,4.0361575097999545,4.1649699712622885,4.163054672921323,4.291748272921323,0.12881246146233416,0.12869359999999996,1.0,E
E47,37,35,12.427465233341845,13.074214367460018,12.402669359774627,13.036157509802077,0.6467491341181718,0.6334881500274493,1.0,E
E48,37,33,7.45898885045875,9.25496899527856,8.767031160079986,10.492196144224742,1.7959801448198094,1.7251649841447558,1.0,E
E49,34,36,4.695485649885126,4.970470353885126,4.710419544871263,4.983173144871262,0.2749847040000001,0.27275359999999993,1.0,E
E50,37,34,44.2867802998993,44.769633978178724,43.72063675360856,44.197018705608556,0.48285367827942416,0.4763819520000001,1.0,E
E51,38,37,113.60465054953764,113.60465054953764,-93.92400928687844,88.0129446899776,0.0,181.93695397685605,0.935,E
E52,37,39,2.9795092883271077,4.304412673849917,1.0279626090682543,2.298075688076103,1.32490338552281,1.2701130790078488,1.0,E
E53,40,37,2.959926003168866,4.935816003168867,1.6140860401767871,3.6750468621011585,1.9758900000000006,2.0609608219243714,1.0,E
E54,30,38,19.02601000615439,39.51158550747583,36.480950329056014,55.97883284547988,20.485575501321442,19.497882516423868,1.0,E
E55,40,39,7.748473818444351,8.47861221844435,7.971844497619561,8.701924311923332,0.7301384000000002,0.7300798143037709,1.0,E
E56,40,41,1.1925986350346616,1.7674885350346616,1.6423612787191302,2.21350270816416,0.5748899000000001,0.5711414294450295,1.0,E
E57,42,40,2.301693065475491,4.562317315475491,4.254631108481469,6.44692810848147,2.2606242500000002,2.192297000000001,1.0,E
E58,42,41,5.2382209511113835,6.9070079511113835,6.178701451172158,7.786497291835744,1.668787,1.6077958406635857,1.0,E
E59,43,44,-1.3301854984349812,1.5665756470386512,0.852606776310008,3.7928995064387085,2.8967611454736324,2.9402927301287005,1.0,E
E60,34,43,1.633440783599583,3.6793657115995835,3.652393176454166,5.66981450156484,2.0459249280000003,2.017421325110674,1.0,E
E61,44,45,5.484042321628814,6.569450316930114,5.530939224938098,6.620643851058613,1.0854079953013,1.0897046261205146,1.0,E
E62,46,45,2.1197268467376422,3.796368346737642,1.9517735033611823,3.5668714313612306,1.6766414999999997,1.6150979280000484,1.0,E
E63,46,47,-1.2181637441998059,0.37767575580019375,-0.8395357585239673,0.7948073754542109,1.5958394999999996,1.6343431339781782,1.0,E
E64,48,46,1.4186674533349688,3.877061723576919,3.447111441489471,5.83077044148947,2.4583942702419503,2.3836589999999993,1.0,E
E65,49,47,9.28026201252423,10.122863262524229,10.007416178611647,10.837000478263862,0.8426012499999999,0.8295842996522143,1.0,E
E68,49,45,2.3127795490678476,4.645167049067847,-0.07697111384189048,2.0829791272184153,2.3323875000000003,2.1599502410603058,1.0,E
E69,48,49,3.206719857524175,3.861944432092898,3.2643171000911106,3.9251602250911106,0.6552245745687233,0.6608431249999999,1.0,E
E70,49,50,13.427130277944105,14.411565902944105,12.201940183142955,13.140970374081542,0.9844356249999998,0.9390301909385868,1.0,E
E71,49,51,20.442802358523142,22.23937110852314,15.805771054305287,17.40436547667331,1.79656875,1.598594422368022,1.0,E
E72,51,52,6.2456823400877575,6.898208016586517,6.355280617061559,6.994300081054726,0.6525256764987598,0.6390194639931669,1.0,E
E73,52,53,1.9943000810548797,3.851850929825847,3.633252364519064,5.448971284873368,1.8575508487709675,1.8157189203543038,1.0,E
E74,54,53,2.9932499541711977,4.406888704171198,4.163959061825076,5.551028715126787,1.41363875,1.3870696533017106,1.0,E
E75,49,54,13.069960722069956,16.946766972069955,12.233501158485748,15.598873408485748,3.87680625,3.3653722500000005,1.0,E
E76,49,54,11.198036547496597,15.032817797496596,10.46098842823589,13.78987967823589,3.8347812499999994,3.32889125,1.0,E
E77,54,55,1.4568186188405405,2.3779638688405407,2.3347943976228445,3.250161437622845,0.92114525,0.9153670400000002,1.0,E
E78,54,56,4.346376162381111,4.680177312381111,4.641937372517298,4.975039828517298,0.33380115,0.3331024559999998,1.0,E
E79,56,55,5.566033233066543,5.7362249250665425,5.654444876344049,5.8239237243440485,0.1701916919999999,0.16947884800000004,1.0,E
E80,57,56,7.491332334403254,8.631189174478328,8.002314774852266,9.103555134852265,1.1398568400750733,1.1012403599999994,1.0,E
E81,50,57,9.140970374081567,10.804567083748648,8.927561793473775,10.491332334403214,1.66359670966708,1.5637705409294396,1.0,E
E82,58,56,1.5329924116890128,2.64589617171014,2.591597872024648,3.6928382320246476,1.1129037600211271,1.1012403599999994,1.0,E
E83,51,58,3.1586831365848527,3.9944395188053274,3.7107312865165207,4.532992411689155,0.8357563822204745,0.8222611251726344,1.0,E
E84,59,54,4.256953351593371,7.157926101593372,4.779672413774728,7.506627163774728,2.9009727500000007,2.72695475,1.0,E
E85,59,56,0.9874328639738847,3.7477229889738854,1.5843285184976406,4.173608538497639,2.7602901250000005,2.5892800199999986,1.0,E
E86,59,56,1.1295402073520768,3.7297432073520773,1.4676295072657095,3.9067403872657085,2.6002030000000005,2.439110879999999,1.0,E
E87,59,55,5.878414878044131,8.617360053044132,5.703247030144583,8.261743222144585,2.738945175000001,2.558496192000001,1.0,E
E88,59,60,3.574265454596151,5.398288454596152,2.5505514559019042,4.404907012471809,1.8240230000000006,1.8543555565699046,1.0,E
E89,59,61,5.032183749147251,6.914420249147251,2.70514429164362,4.625792791643621,1.8822365000000003,1.9206485000000002,1.0,E
E90,60,61,8.519138629407758,9.237208227909296,7.506613092446456,8.227351292446455,0.7180695985015375,0.7207382,1.0,E
E91,62,60,5.737833612836971,6.46890054883697,6.390243862403279,7.114231616936423,0.731066936,0.7239877545331437,1.0,E
E92,62,61,13.199271247902477,13.687313207902477,13.37258042182481,13.857692671824811,0.48804196,0.48511225,1.0,E
E93,63,59,67.48277906575956,67.48277906575956,-47.70583956329517,57.02483832962386,0.0,104.73067789291903,0.96,E
E94,64,63,52.50584224698957,62.95745184218557,57.34750393502583,67.48277906576051,10.451609595195997,10.135275130734684,1.0,E
E95,64,61,13.986293973659302,13.986293973659302,-42.57250749308631,13.683174755568658,0.0,56.25568224865497,0.985,E
E96,38,65,-57.62581770405328,-9.29694303064246,-44.454132345040364,8.370175154959625,48.32887467341082,52.82430749999999,1.0,E
E97,65,64,40.06370234113093,59.25417734113093,48.105045266136685,66.49213622064816,19.190474999999996,18.387090954511475,1.0,E
E100,66,62,14.675718915294375,17.861943915294376,14.386181230945995,17.264632790945996,3.1862250000000003,2.87845156,1.0,E
E101,67,62,12.147085751249787,13.758699632737008,12.870293028637006,14.414099228637006,1.6116138814872216,1.5438062000000001,1.0,E
E102,65,66,72.24968377087283,72.24968377087283,-136.59238730829333,70.55459925045749,0.0,207.1469865587508,0.935,E
E103,66,67,19.272528006685054,20.750980506685053,17.752779806040554,19.147085751249822,1.4784525,1.3943059452092672,1.0,E
E104,65,68,-22.43305200402025,9.78674549597974,9.739711465710464,41.84736131035969,32.21979749999999,32.107649844649224,1.0,E
E105,47,69,11.631807853718708,15.299770355672266,6.266986940809506,10.065550790809505,3.667962501953556,3.7985638499999994,1.0,E
E106,49,69,10.647518504396361,14.997106004396361,7.623872530442407,12.058744030442407,4.349587499999999,4.4348715,1.0,E
E107,68,69,112.81964864630818,112.81964864630818,-97.62773884269177,103.64303728102504,0.0,201.27077612371681,0.935,E
E108,69,70,16.074709059715946,22.609181559715946,8.0783576543623,13.984719254362298,6.5344725,5.9063615999999985,1.0,E
E109,24,70,-2.9740822012436428,2.0436601347563577,1.8646598281456912,6.80179717214569,5.017742336,4.937137343999999,1.0,E
E110,71,70,11.678110984692138,12.105636455278747,11.951589771664427,12.376654155664427,0.4275254705866097,0.42506438399999985,1.0,E
E111,24,72,3.3070603201956055,5.708176480195606,5.638991660623924,7.9823676606239236,2.4011161600000004,2.3433759999999997,1.0,E
E112,71,72,-0.9397096367910578,1.224211993376247,1.0136786265306346,3.1476874265306347,2.1639216301673048,2.1340088,1.0,E
E113,73,71,9.65137065096637,10.229816359966371,10.16479655934649,10.73840134790119,0.5784457089999998,0.5736047885546997,1.0,E
E114,70,74,12.892636218650114,14.523179322650114,13.876053656922505,15.421568232922505,1.6305431039999998,1.5455145760000006,1.0,E
E115,70,75,9.939826530699882,11.682687330699881,11.483908145541108,13.168223902030219,1.7428607999999994,1.6843157564891107,1.0,E
